date,city_name,daily_avg_temp,daily_max_temp,daily_min_temp,daily_avg_wind_speed,daily_max_wind_speed,daily_min_wind_speed,wind_direction,avg_relative_humidity,avg_dew_point,avg_pressure,precipitation_sum,rainy_hour_sum
2019-08-16,Adana,28.3,33.0,24.0,9.64,24.1,0.0,210.0,71.33,22.09,1006.15,0.0,0
2019-08-17,Adana,29.16,33.2,25.0,10.74,25.9,0.0,,76.42,24.37,1004.94,0.0,0
2019-08-18,Adana,28.73,34.0,26.0,10.55,25.9,0.0,130.0,74.38,23.28,1004.44,0.0,0
2019-08-19,Adana,28.05,33.0,24.0,8.65,18.4,0.0,230.0,67.42,21.01,1007.84,0.0,0
2019-08-20,Adana,27.61,33.2,21.6,8.28,24.1,0.0,0.0,66.92,20.48,1009.14,0.0,0
2019-08-21,Adana,28.25,33.0,23.7,11.09,22.3,5.4,40.0,66.67,20.92,1008.75,0.0,0
2019-08-22,Adana,29.0,34.1,24.6,10.32,22.3,0.0,220.0,67.29,21.79,1007.97,0.0,0
2019-08-23,Adana,29.83,36.0,24.0,8.82,25.9,0.0,100.0,61.92,20.71,1006.81,0.0,0
2019-08-24,Adana,30.95,39.0,23.0,9.52,22.3,0.0,20.0,54.75,18.73,1007.09,0.0,0
2019-08-25,Adana,30.08,36.0,25.7,8.57,20.5,0.0,190.0,71.42,23.73,1007.75,0.0,0
2019-08-26,Adana,29.89,35.0,26.0,10.05,20.5,3.6,160.0,74.67,24.48,1008.38,0.0,0
2019-08-27,Adana,29.92,35.0,26.5,8.75,20.5,0.0,130.0,73.54,24.3,1008.25,0.0,0
2019-08-28,Adana,29.72,37.1,25.0,9.09,22.3,0.0,210.0,73.67,23.7,1007.69,0.0,0
2019-08-29,Adana,29.37,35.0,25.0,7.79,16.6,0.0,220.0,75.33,24.09,1007.76,0.0,0
2019-08-30,Adana,29.32,34.0,25.0,8.66,20.5,0.0,130.0,75.5,24.13,1006.36,0.0,0
2019-08-31,Adana,29.59,35.0,25.5,8.83,18.4,0.0,,71.67,23.46,1005.37,0.0,0
2019-09-01,Adana,29.57,35.0,25.7,9.29,22.3,0.0,220.0,72.58,23.6,1004.93,0.0,0
2019-09-02,Adana,29.48,35.0,25.0,10.56,20.5,0.0,130.0,70.46,22.87,1006.54,0.0,0
2019-09-03,Adana,28.58,34.0,25.0,10.15,22.3,0.0,220.0,74.25,23.22,1007.05,0.0,0
2019-09-04,Adana,28.22,33.0,25.0,8.72,25.9,0.0,210.0,74.71,23.03,1005.44,0.0,0
2019-09-05,Adana,28.66,34.0,25.0,8.77,25.9,0.0,140.0,72.92,22.96,1006.07,0.0,0
2019-09-06,Adana,27.81,33.0,23.0,10.03,25.9,1.8,220.0,74.75,22.53,1008.18,0.0,0
2019-09-07,Adana,27.48,33.0,22.7,9.07,22.3,3.6,210.0,73.92,22.05,1007.24,0.0,0
2019-09-08,Adana,28.3,34.0,24.5,9.98,22.3,0.0,210.0,68.12,21.02,1006.83,0.0,0
2019-09-09,Adana,27.83,33.6,23.0,10.27,24.1,0.0,220.0,60.71,18.56,1006.84,0.0,0
2019-09-10,Adana,27.6,34.0,20.5,9.25,29.5,0.0,220.0,67.12,20.2,1007.76,0.0,0
2019-09-11,Adana,27.84,34.0,23.2,10.48,24.1,3.6,50.0,71.92,21.63,1010.33,0.0,0
2019-09-12,Adana,27.77,34.0,23.0,8.84,22.3,0.0,210.0,68.62,20.56,1010.29,0.0,0
2019-09-13,Adana,27.41,34.0,21.0,7.11,20.5,0.0,220.0,69.29,20.42,1008.51,0.0,0
2019-09-14,Adana,28.52,35.5,22.5,7.94,25.9,0.0,,65.04,20.27,1007.02,0.0,0
2019-09-15,Adana,27.82,35.0,21.7,10.44,31.7,0.0,,54.42,16.72,1006.74,0.0,0
2019-09-16,Adana,26.09,31.5,22.0,9.33,20.5,3.6,50.0,59.33,17.17,1009.61,0.0,0
2019-09-17,Adana,26.04,31.0,22.0,9.58,18.4,1.8,30.0,60.12,17.38,1012.29,0.0,0
2019-09-18,Adana,27.17,35.5,21.0,8.38,22.3,0.0,,58.79,16.81,1013.18,0.0,0
2019-09-19,Adana,26.87,36.2,19.0,6.62,18.4,0.0,,57.12,15.68,1011.63,0.0,0
2019-09-20,Adana,26.12,33.0,20.0,11.22,25.9,0.0,220.0,68.29,19.19,1009.88,0.0,0
2019-09-21,Adana,26.37,32.0,21.0,11.17,24.1,3.6,50.0,51.04,14.01,1010.32,0.0,0
2019-09-22,Adana,24.35,31.2,18.7,13.22,27.7,1.8,50.0,36.62,6.76,1012.4,0.0,0
2019-09-23,Adana,23.38,31.0,15.0,8.09,20.5,0.0,0.0,48.0,9.77,1012.57,0.0,0
2019-09-24,Adana,24.77,31.0,18.7,8.5,18.4,0.0,40.0,62.71,16.67,1012.09,0.0,0
2019-09-25,Adana,24.74,30.0,19.5,7.25,18.4,0.0,220.0,70.46,18.45,1011.06,0.0,0
2019-09-26,Adana,25.32,31.0,20.0,7.43,16.6,0.0,,73.17,19.7,1011.56,0.0,0
2019-09-27,Adana,25.8,32.0,21.0,8.02,18.4,0.0,220.0,73.88,20.24,1011.6,0.0,0
2019-09-28,Adana,26.5,32.5,22.0,8.58,22.3,1.8,210.0,70.04,20.05,1011.2,0.0,0
2019-09-29,Adana,26.08,33.0,20.0,8.64,22.3,1.8,210.0,67.17,18.27,1010.48,0.0,0
2019-09-30,Adana,25.54,32.0,20.2,8.72,20.5,1.8,40.0,71.25,19.35,1009.98,0.0,0
2019-10-01,Adana,25.5,32.5,21.0,7.75,20.5,0.0,50.0,70.88,19.18,1009.44,0.0,0
2019-10-02,Adana,25.68,32.7,19.0,7.35,20.5,0.0,210.0,74.17,20.15,1010.3,0.0,0
2019-10-03,Adana,25.2,29.6,21.5,11.84,24.1,0.0,200.0,71.92,19.29,1011.85,0.0,0
2019-10-04,Adana,25.06,30.2,21.0,8.7,18.4,0.0,220.0,73.62,19.64,1012.66,0.0,0
2019-10-05,Adana,24.53,29.7,20.0,8.14,20.5,1.8,190.0,73.54,19.05,1010.18,0.0,0
2019-10-06,Adana,24.68,29.0,21.0,15.26,37.1,1.8,210.0,70.46,18.56,1007.05,0.0,0
2019-10-07,Adana,22.55,27.0,20.0,14.15,24.1,0.0,40.0,81.42,19.13,1010.56,0.0,0
2019-10-08,Adana,24.08,31.2,18.0,7.3,14.8,0.0,30.0,68.46,16.85,1014.9,0.0,0
2019-10-09,Adana,24.08,32.1,16.0,6.89,14.8,1.8,120.0,58.58,13.86,1016.25,0.0,0
2019-10-10,Adana,24.42,32.0,18.0,7.13,16.6,0.0,40.0,69.71,17.8,1014.87,0.0,0
2019-10-11,Adana,24.31,31.7,19.0,6.55,20.5,0.0,,71.04,17.74,1013.57,0.0,0
2019-10-12,Adana,26.66,36.0,19.0,8.8,22.3,1.8,20.0,46.67,11.68,1013.44,0.0,0
2019-10-13,Adana,27.89,37.0,16.0,6.69,18.4,0.0,20.0,28.12,5.97,1015.33,0.0,0
2019-10-14,Adana,28.91,37.0,22.0,9.3,18.4,0.0,20.0,30.46,8.98,1015.73,0.0,0
2019-10-15,Adana,28.19,37.0,22.6,9.91,25.9,0.0,50.0,39.88,12.02,1014.15,0.0,0
2019-10-16,Adana,27.76,34.2,22.0,10.9,27.7,3.6,40.0,45.83,14.2,1013.62,0.0,0
2019-10-17,Adana,24.22,30.0,19.0,9.82,24.1,0.0,340.0,63.04,16.11,1016.01,0.0,0
2019-10-18,Adana,23.61,31.0,18.0,6.22,16.6,0.0,0.0,69.75,16.85,1015.37,0.0,0
2019-10-19,Adana,23.44,28.5,19.0,8.28,18.4,0.0,40.0,78.33,19.12,1015.29,0.0,0
2019-10-20,Adana,23.2,28.5,18.7,8.31,18.4,0.0,50.0,74.12,18.05,1015.96,0.0,0
2019-10-21,Adana,22.22,28.2,16.7,6.72,14.8,0.0,40.0,68.04,15.5,1014.14,0.0,0
2019-10-22,Adana,22.03,26.0,17.7,9.1,16.6,0.0,50.0,59.33,13.32,1013.34,0.0,0
2019-10-23,Adana,23.58,30.0,17.0,8.83,14.8,0.0,30.0,47.67,11.04,1012.29,0.0,0
2019-10-24,Adana,24.55,30.0,19.5,12.36,24.1,1.8,30.0,46.38,11.62,1012.3,0.0,0
2019-10-25,Adana,24.35,30.0,19.0,10.39,24.1,1.8,20.0,48.5,12.08,1012.11,0.0,0
2019-10-26,Adana,22.72,30.0,16.7,5.76,14.8,0.0,0.0,56.29,12.66,1012.48,0.0,0
2019-10-27,Adana,22.0,29.0,17.0,12.96,27.7,0.0,350.0,53.58,11.16,1012.01,0.0,0
2019-10-28,Adana,19.35,25.0,16.7,13.38,29.5,5.4,10.0,74.12,14.28,1011.79,0.0,0
2019-10-29,Adana,19.59,25.0,15.0,6.74,14.8,0.0,40.0,69.96,13.42,1012.84,0.0,0
2019-10-30,Adana,20.22,26.0,15.2,6.98,13.0,0.0,40.0,75.71,15.4,1016.28,0.0,0
2019-10-31,Adana,20.11,25.7,15.7,7.92,18.4,0.0,180.0,78.62,15.86,1015.4,0.0,0
2019-11-01,Adana,18.45,23.0,15.0,9.52,18.4,1.8,30.0,85.17,15.74,1012.05,0.0,0
2019-11-02,Adana,17.87,24.0,12.0,7.72,16.6,0.0,40.0,59.71,8.65,1014.8,0.0,0
2019-11-03,Adana,17.5,25.0,9.7,6.37,14.8,0.0,40.0,55.58,6.98,1019.08,0.0,0
2019-11-04,Adana,18.85,25.5,12.0,7.02,14.8,0.0,30.0,51.12,7.71,1020.42,0.0,0
2019-11-05,Adana,19.95,27.5,13.5,5.7,13.0,0.0,30.0,52.46,8.97,1017.72,0.0,0
2019-11-06,Adana,20.64,29.2,14.6,5.81,11.2,0.0,360.0,50.54,8.74,1015.37,0.0,0
2019-11-07,Adana,20.51,30.0,12.7,5.79,9.4,0.0,20.0,50.17,8.6,1015.32,0.0,0
2019-11-08,Adana,21.22,29.1,13.0,7.88,16.6,0.0,20.0,46.46,8.0,1015.88,0.0,0
2019-11-09,Adana,21.11,30.0,15.0,6.29,11.2,0.0,10.0,43.71,7.05,1016.62,0.0,0
2019-11-10,Adana,21.65,30.0,16.0,7.04,13.0,0.0,30.0,41.58,7.12,1016.56,0.0,0
2019-11-11,Adana,21.0,29.2,14.0,7.06,11.2,1.8,40.0,44.5,7.08,1017.21,0.0,0
2019-11-12,Adana,19.95,28.7,13.0,6.53,13.0,0.0,0.0,40.04,4.29,1017.05,0.0,0
2019-11-13,Adana,19.82,28.0,12.0,8.29,14.8,0.0,40.0,33.54,1.84,1015.07,0.0,0
2019-11-14,Adana,23.12,29.1,16.0,14.81,24.1,5.4,30.0,35.12,6.62,1013.73,0.0,0
2019-11-15,Adana,20.61,25.0,16.0,15.91,24.1,5.4,10.0,60.62,12.27,1015.89,0.0,0
2019-11-16,Adana,19.42,28.6,14.0,8.11,14.8,0.0,40.0,66.92,11.66,1016.32,0.0,0
2019-11-17,Adana,17.6,25.5,12.0,5.83,11.2,0.0,40.0,54.21,7.02,1019.76,0.0,0
2019-11-18,Adana,15.52,24.1,10.0,6.23,11.2,0.0,40.0,53.79,4.41,1021.23,0.0,0
2019-11-19,Adana,14.94,24.1,8.0,5.58,13.0,0.0,0.0,57.67,5.22,1020.78,0.0,0
2019-11-20,Adana,14.8,24.0,8.0,6.59,13.0,0.0,40.0,57.71,5.0,1019.34,0.0,0
2019-11-21,Adana,15.21,22.7,8.2,6.72,13.0,1.8,40.0,67.96,8.78,1017.36,0.0,0
2019-11-22,Adana,14.05,21.0,9.0,5.48,11.2,0.0,30.0,54.96,4.26,1016.65,0.0,0
2019-11-23,Adana,14.95,23.0,7.5,6.32,14.8,0.0,30.0,41.54,0.51,1018.64,0.0,0
2019-11-24,Adana,16.15,22.0,11.0,8.18,14.8,0.0,30.0,35.25,0.09,1018.75,0.0,0
2019-11-25,Adana,15.55,22.2,10.0,6.41,13.0,0.0,30.0,39.79,1.32,1016.19,0.0,0
2019-11-26,Adana,19.18,24.0,14.0,17.32,33.5,7.6,20.0,36.08,2.78,1011.57,0.0,0
2019-11-27,Adana,14.02,16.6,11.0,13.95,22.3,3.6,30.0,78.33,10.25,1012.4,0.0,0
2019-11-28,Adana,14.29,20.0,9.0,4.96,11.2,0.0,0.0,79.12,10.31,1017.52,0.0,0
2019-11-29,Adana,14.5,16.5,13.0,6.83,13.0,0.0,50.0,88.12,12.51,1018.54,0.0,0
2019-11-30,Adana,15.94,18.7,13.0,6.79,11.2,0.0,30.0,93.0,14.77,1016.14,0.0,0
2019-12-01,Adana,15.6,20.0,12.0,7.38,24.1,0.0,50.0,89.88,13.87,1013.34,0.0,0
2019-12-02,Adana,14.11,20.6,7.0,9.08,16.6,1.8,20.0,55.42,4.11,1016.28,0.0,0
2019-12-03,Adana,12.26,19.0,6.0,5.51,13.0,0.0,360.0,64.83,4.96,1018.19,0.0,0
2019-12-04,Adana,12.69,17.0,6.6,4.97,13.0,0.0,360.0,72.38,7.52,1017.02,0.0,0
2019-12-05,Adana,14.36,19.1,11.0,15.46,24.1,5.4,10.0,55.79,4.55,1016.03,0.0,0
2019-12-06,Adana,13.3,19.0,8.0,7.69,11.2,1.8,10.0,44.46,1.18,1019.15,0.0,0
2019-12-07,Adana,11.4,18.5,5.5,5.73,11.2,0.0,0.0,64.38,4.12,1017.35,0.0,0
2019-12-08,Adana,12.65,18.5,8.0,6.38,14.8,0.0,20.0,68.08,6.6,1013.34,0.0,0
2019-12-09,Adana,12.02,15.0,10.0,14.75,24.1,3.6,10.0,75.33,7.68,1014.15,0.0,0
2019-12-10,Adana,12.48,17.0,10.0,8.98,16.6,1.8,20.0,71.5,7.26,1015.77,0.0,0
2019-12-11,Adana,13.78,17.2,9.7,15.86,24.1,5.4,50.0,63.42,6.66,1016.39,0.0,0
2019-12-12,Adana,12.22,14.0,11.0,16.99,24.1,7.6,10.0,79.12,8.52,1010.42,0.0,0
2019-12-13,Adana,11.63,13.0,10.0,13.99,20.5,9.4,20.0,88.54,9.8,1011.29,0.0,0
2019-12-14,Adana,12.13,13.1,11.2,15.1,18.4,11.2,30.0,91.79,10.84,1012.95,0.0,0
2019-12-15,Adana,13.09,18.1,8.0,8.12,18.4,0.0,0.0,82.92,9.85,1018.32,0.0,0
2019-12-16,Adana,12.15,19.1,7.0,4.39,11.2,0.0,0.0,82.38,8.76,1022.28,0.0,0
2019-12-17,Adana,11.92,19.7,6.0,6.03,13.0,0.0,40.0,82.21,8.4,1024.69,0.0,0
2019-12-18,Adana,12.42,20.0,6.6,5.14,9.4,0.0,50.0,82.04,8.93,1028.21,0.0,0
2019-12-19,Adana,11.65,20.0,6.0,3.12,7.6,0.0,30.0,82.88,8.39,1027.86,0.0,0
2019-12-20,Adana,11.85,20.0,6.0,5.23,11.2,0.0,50.0,82.17,8.35,1023.78,0.0,0
2019-12-21,Adana,11.76,19.1,6.0,5.48,11.2,0.0,40.0,85.21,9.0,1021.39,0.0,0
2019-12-22,Adana,12.42,17.0,8.0,5.62,11.2,1.8,40.0,83.29,9.47,1020.28,0.0,0
2019-12-23,Adana,13.7,18.2,10.0,11.45,20.5,0.0,40.0,72.83,8.34,1012.13,0.0,0
2019-12-24,Adana,11.51,14.0,10.0,18.45,27.7,5.4,40.0,96.08,10.91,1004.49,0.0,0
2019-12-25,Adana,10.63,12.0,9.7,17.54,27.7,7.6,30.0,89.58,8.96,1005.09,0.0,0
2019-12-26,Adana,9.74,11.0,8.0,15.98,22.3,3.6,30.0,93.29,8.72,1002.62,0.0,0
2019-12-27,Adana,10.15,17.0,6.0,5.22,11.2,0.0,,79.54,6.23,1008.98,0.0,0
2019-12-28,Adana,9.51,12.0,6.5,9.8,16.6,3.6,50.0,82.71,6.65,1013.59,0.0,0
2019-12-29,Adana,9.83,11.0,8.7,12.1,18.4,7.6,10.0,89.17,8.12,1014.51,0.0,0
2019-12-30,Adana,9.75,10.5,8.7,11.01,20.5,3.6,360.0,94.75,8.94,1015.86,0.0,0
2019-12-31,Adana,10.87,15.7,6.0,5.82,11.2,0.0,30.0,83.96,8.01,1017.95,0.0,0
2020-01-01,Adana,10.09,16.0,5.0,7.38,14.8,1.8,20.0,72.96,4.87,1015.2,0.0,0
2020-01-02,Adana,10.2,14.0,5.0,10.33,16.6,0.0,30.0,69.96,4.77,1016.47,0.0,0
2020-01-03,Adana,9.72,11.0,9.0,13.3,18.4,7.6,30.0,90.54,8.18,1016.55,0.0,0
2020-01-04,Adana,9.83,12.0,7.0,7.13,13.0,0.0,50.0,87.79,7.83,1012.31,0.0,0
2020-01-05,Adana,9.59,15.0,6.0,7.68,14.8,0.0,40.0,63.62,2.17,1013.46,0.0,0
2020-01-06,Adana,8.79,10.0,7.0,16.2,24.1,9.4,30.0,81.96,5.72,1015.81,0.0,0
2020-01-07,Adana,9.29,10.5,8.0,16.32,24.1,7.6,360.0,92.67,8.12,1012.99,0.0,0
2020-01-08,Adana,10.48,13.1,8.0,8.68,16.6,1.8,360.0,83.58,7.73,1011.1,0.0,0
2020-01-09,Adana,11.25,17.1,6.0,12.68,22.3,3.6,10.0,59.25,2.65,1013.4,0.0,0
2020-01-10,Adana,10.25,16.1,4.0,10.55,18.4,0.0,20.0,49.25,-0.7,1017.61,0.0,0
2020-01-11,Adana,7.99,15.0,2.0,6.5,13.0,0.0,40.0,72.25,2.55,1022.54,0.0,0
2020-01-12,Adana,10.2,15.5,6.2,7.45,11.2,0.0,30.0,76.0,5.85,1021.04,0.0,0
2020-01-13,Adana,9.88,17.5,4.0,6.25,15.0,0.0,0.0,72.25,4.0,1022.14,0.0,0
2020-01-14,Adana,9.34,16.0,2.0,6.98,14.8,1.8,50.0,68.83,3.23,1025.07,0.0,0
2020-01-15,Adana,9.56,16.2,4.0,5.92,9.4,0.0,10.0,69.79,3.59,1023.68,0.0,0
2020-01-16,Adana,11.52,17.1,4.0,17.75,31.3,1.8,50.0,52.08,0.83,1019.83,0.0,0
2020-01-17,Adana,9.67,11.0,6.0,17.27,31.7,0.0,20.0,72.75,4.92,1017.85,0.0,0
2020-01-18,Adana,10.14,15.5,5.5,8.33,16.6,0.0,20.0,59.67,1.64,1015.25,0.0,0
2020-01-19,Adana,9.23,13.0,5.0,8.53,14.8,0.0,40.0,57.5,0.79,1016.54,0.0,0
2020-01-20,Adana,8.22,13.2,1.0,14.99,22.3,5.4,350.0,40.17,-6.3,1021.84,0.0,0
2020-01-21,Adana,11.48,16.0,8.0,22.84,29.5,13.0,360.0,30.75,-5.28,1020.45,0.0,0
2020-01-22,Adana,9.82,16.0,3.0,10.58,24.1,0.0,10.0,39.0,-4.5,1020.63,0.0,0
2020-01-23,Adana,9.58,15.0,2.0,10.16,22.3,0.0,50.0,51.25,-0.9,1016.44,0.0,0
2020-01-24,Adana,8.25,11.1,4.0,21.23,31.7,7.6,10.0,29.21,-8.95,1021.57,0.0,0
2020-01-25,Adana,6.7,13.4,-2.0,6.61,16.6,0.0,0.0,55.62,-2.33,1028.57,0.0,0
2020-01-26,Adana,9.45,15.1,5.0,7.95,13.0,0.0,30.0,61.92,2.02,1027.58,0.0,0
2020-01-27,Adana,9.84,16.0,4.0,5.66,13.0,0.0,50.0,71.62,4.55,1023.81,0.0,0
2020-01-28,Adana,11.74,17.0,6.0,6.57,14.8,0.0,10.0,65.5,4.88,1017.26,0.0,0
2020-01-29,Adana,12.03,17.0,9.0,5.42,11.2,0.0,0.0,80.71,8.49,1018.0,0.0,0
2020-01-30,Adana,11.9,14.1,10.0,8.08,14.8,1.8,30.0,93.38,10.87,1014.08,0.0,0
2020-01-31,Adana,9.92,13.0,4.0,19.9,40.7,3.6,340.0,50.17,-1.4,1009.74,0.0,0
2020-02-01,Adana,7.96,15.0,2.0,6.28,14.8,0.0,40.0,59.29,-0.45,1017.37,0.0,0
2020-02-02,Adana,9.35,17.1,2.0,4.28,9.4,0.0,160.0,63.83,1.65,1023.0,0.0,0
2020-02-03,Adana,10.65,17.1,4.0,5.55,11.2,0.0,360.0,63.79,3.25,1021.22,0.0,0
2020-02-04,Adana,10.32,11.0,9.0,8.33,14.8,1.8,50.0,87.92,8.39,1015.91,0.0,0
2020-02-05,Adana,12.95,15.0,10.0,9.8,16.6,5.4,50.0,93.58,11.92,1013.4,0.0,0
2020-02-06,Adana,14.86,19.2,12.0,16.81,37.1,3.6,160.0,78.96,10.95,1010.5,0.0,0
2020-02-07,Adana,10.57,13.0,9.0,8.03,18.4,0.0,210.0,85.88,8.25,1008.04,0.0,0
2020-02-08,Adana,6.82,10.0,4.0,22.38,38.9,3.6,350.0,42.12,-6.19,1012.44,0.0,0
2020-02-09,Adana,3.65,7.0,0.0,19.87,40.7,1.8,340.0,26.5,-14.31,1026.25,0.0,0
2020-02-10,Adana,2.66,7.0,-3.0,18.45,38.9,0.0,40.0,38.46,-11.21,1025.32,0.0,0
2020-02-11,Adana,2.61,6.0,-4.0,7.58,14.8,0.0,30.0,46.79,-8.42,1023.69,0.0,0
2020-02-12,Adana,6.31,8.0,5.0,14.99,24.1,7.6,30.0,58.54,-1.48,1022.84,0.0,0
2020-02-13,Adana,5.66,9.0,2.0,15.08,22.3,0.0,30.0,77.38,1.9,1024.64,0.0,0
2020-02-14,Adana,9.0,15.0,2.0,12.62,20.5,3.6,40.0,50.96,-2.04,1026.68,0.0,0
2020-02-15,Adana,11.54,16.0,8.0,21.4,37.1,9.4,40.0,30.12,-5.75,1019.88,0.0,0
2020-02-16,Adana,11.5,17.0,8.0,13.95,25.9,1.8,60.0,52.08,1.79,1018.41,0.0,0
2020-02-17,Adana,10.98,20.0,3.0,5.55,13.0,0.0,0.0,52.67,0.37,1018.71,0.0,0
2020-02-18,Adana,12.62,19.0,5.0,10.96,24.1,0.0,60.0,49.38,1.79,1019.15,0.0,0
2020-02-19,Adana,13.84,22.0,8.0,9.84,22.3,3.6,20.0,56.71,4.4,1013.57,0.0,0
2020-02-20,Adana,13.16,19.0,7.0,12.72,27.7,5.4,40.0,71.38,7.71,1013.57,0.0,0
2020-02-21,Adana,12.25,15.0,10.7,13.61,25.9,0.0,40.0,93.17,11.18,1011.95,0.0,0
2020-02-22,Adana,12.63,16.1,10.0,8.49,14.8,3.6,60.0,81.0,9.13,1014.74,0.0,0
2020-02-23,Adana,12.14,14.0,10.0,9.32,18.4,0.0,10.0,85.5,9.7,1019.08,0.0,0
2020-02-24,Adana,14.04,21.0,8.0,7.22,14.8,0.0,360.0,66.0,7.19,1014.2,0.0,0
2020-02-25,Adana,13.9,20.0,8.0,9.58,18.4,0.0,60.0,55.96,3.98,1012.3,0.0,0
2020-02-26,Adana,12.13,19.2,5.0,6.03,18.4,0.0,0.0,66.12,5.09,1018.54,0.0,0
2020-02-27,Adana,13.48,18.0,7.7,5.79,11.2,0.0,0.0,77.71,9.35,1020.16,0.0,0
2020-02-28,Adana,14.22,20.0,10.7,5.42,13.0,0.0,0.0,79.17,10.2,1015.14,0.0,0
2020-02-29,Adana,12.07,17.0,10.0,12.38,20.5,1.8,10.0,90.0,10.39,1007.9,0.0,0
2020-03-01,Adana,12.66,17.7,8.0,8.2,18.4,0.0,30.0,79.46,8.87,1013.63,0.0,0
2020-03-02,Adana,13.1,19.0,8.0,8.94,18.4,0.0,40.0,68.38,6.73,1019.17,0.0,0
2020-03-03,Adana,13.8,20.0,8.0,5.42,9.4,0.0,40.0,79.62,9.8,1021.83,0.0,0
2020-03-04,Adana,16.89,24.0,10.0,8.62,14.8,0.0,30.0,58.25,7.3,1016.98,0.0,0
2020-03-05,Adana,18.47,24.0,12.0,11.46,20.5,3.6,30.0,50.21,7.37,1011.18,0.0,0
2020-03-06,Adana,16.95,21.0,11.5,9.56,14.8,1.8,10.0,61.21,9.02,1009.73,0.0,0
2020-03-07,Adana,16.28,23.2,9.2,7.88,20.5,0.0,,75.79,11.34,1017.2,0.0,0
2020-03-08,Adana,15.94,23.0,11.0,6.58,18.4,0.0,220.0,81.71,12.35,1020.52,0.0,0
2020-03-09,Adana,18.83,27.5,10.0,9.71,16.6,0.0,40.0,60.79,9.62,1013.56,0.0,0
2020-03-10,Adana,16.13,21.0,10.0,10.3,25.9,1.8,210.0,65.5,9.2,1015.1,0.0,0
2020-03-11,Adana,16.28,25.0,8.0,6.16,16.6,0.0,360.0,56.67,5.77,1015.03,0.0,0
2020-03-12,Adana,20.24,23.0,16.2,18.41,29.5,7.6,360.0,45.88,7.95,1010.47,0.0,0
2020-03-13,Adana,17.81,20.6,16.0,25.01,39.0,11.2,20.0,67.29,11.4,1006.02,0.0,0
2020-03-14,Adana,18.53,24.0,14.0,10.28,20.0,1.8,20.0,68.88,12.07,1010.38,0.0,0
2020-03-15,Adana,17.47,20.1,15.7,9.52,18.4,0.0,190.0,85.92,14.91,1014.88,0.0,0
2020-03-16,Adana,16.8,21.6,13.7,8.49,24.1,0.0,360.0,81.46,13.23,1012.8,0.0,0
2020-03-17,Adana,10.2,13.0,8.2,20.52,33.5,9.4,20.0,69.0,4.63,1009.34,0.0,0
2020-03-18,Adana,10.19,13.0,7.0,10.08,16.6,3.6,50.0,55.67,1.33,1008.25,0.0,0
2020-03-19,Adana,9.71,13.1,7.0,12.32,22.3,3.6,10.0,63.92,2.99,1010.65,0.0,0
2020-03-20,Adana,9.14,12.7,6.0,10.35,24.1,3.6,20.0,77.08,5.18,1012.31,0.0,0
2020-03-21,Adana,11.93,20.0,4.0,7.71,20.5,1.8,,58.71,2.57,1013.45,0.0,0
2020-03-22,Adana,13.1,20.2,4.0,8.3,20.5,0.0,210.0,65.83,5.68,1015.45,0.0,0
2020-03-23,Adana,14.62,20.1,9.0,8.03,16.6,0.0,40.0,69.29,8.55,1013.01,0.0,0
2020-03-24,Adana,17.6,24.0,10.0,12.08,25.9,0.0,40.0,55.92,7.82,1008.48,0.0,0
2020-03-25,Adana,17.3,23.0,13.0,9.67,20.5,3.6,20.0,68.04,10.56,1012.4,0.0,0
2020-03-26,Adana,17.86,24.0,10.0,8.31,13.0,0.0,50.0,66.04,10.5,1010.64,0.0,0
2020-03-27,Adana,16.49,19.2,11.0,12.13,29.5,0.0,10.0,71.38,11.02,1008.35,0.0,0
2020-03-28,Adana,15.23,20.0,9.5,14.71,31.7,1.8,50.0,79.12,11.28,1008.61,0.0,0
2020-03-29,Adana,14.31,19.1,9.0,12.28,33.5,0.0,20.0,75.54,9.74,1006.05,0.0,0
2020-03-30,Adana,14.7,20.0,8.0,7.78,13.0,0.0,30.0,69.79,8.48,1009.82,0.0,0
2020-03-31,Adana,16.44,20.0,11.0,15.3,25.9,1.8,30.0,61.42,8.5,1009.83,0.0,0
2020-04-01,Adana,16.89,21.2,14.0,12.5,31.7,0.0,220.0,70.62,11.18,1008.06,0.0,0
2020-04-02,Adana,16.12,19.5,13.0,15.15,33.5,0.0,50.0,80.71,12.67,1011.25,0.0,0
2020-04-03,Adana,14.8,19.0,9.2,17.42,35.3,3.6,220.0,78.0,10.71,1013.02,0.0,0
2020-04-04,Adana,16.1,23.0,8.0,4.88,13.0,0.0,360.0,56.38,6.28,1018.22,0.0,0
2020-04-05,Adana,19.73,25.0,14.2,20.4,42.5,0.0,40.0,50.12,8.49,1012.91,0.0,0
2020-04-06,Adana,17.65,22.5,14.0,8.46,20.5,0.0,200.0,79.96,13.82,1014.9,0.0,0
2020-04-07,Adana,17.68,22.0,14.0,8.16,22.3,0.0,210.0,81.08,14.12,1013.49,0.0,0
2020-04-08,Adana,17.36,21.0,13.0,9.0,22.3,0.0,210.0,77.38,13.16,1012.95,0.0,0
2020-04-09,Adana,14.78,19.0,11.0,7.92,16.6,0.0,0.0,82.58,11.69,1011.01,0.0,0
2020-04-10,Adana,14.99,20.0,9.0,8.66,22.3,0.0,210.0,80.62,11.26,1008.96,0.0,0
